Unnamed: 0,Authorization Group,Bus. Transac. Type,Calculate Tax,Cash Flow-Relevant Doc.,Cleared Item,Clearing Date,Clearing Entry Date,Clearing Fiscal Year,Country Key,Currency,Debit/Credit ind,Transaction Value,Document Is Back-Posted,Exchange rate,Fiscal Year.1,Fiscal Year.2,Posting period.1,Ref. Doc. Line Item
3840,60,RFBU,,False,Not Selected,,,,US,USD,H,-4989.0,,,,2019,8,12
3841,60,RFBU,,False,Not Selected,,,,US,USD,H,-36303.9,,,,2019,9,10
3842,60,RFBU,,False,Not Selected,,,,US,USD,H,-13620.0,,,,2019,11,2
3843,60,RFBU,,False,Not Selected,,,,US,USD,S,125561.66,,,,2019,10,28
3844,60,RFBU,,False,Not Selected,,,,US,USD,S,21546.82,,,,2019,12,3
3845,60,RFBU,,False,Not Selected,,,,US,USD,H,-36208.2,,,,2019,12,8
3846,60,RFBU,,False,Not Selected,,,,US,USD,H,-38036.67,,,,2019,11,10
3847,60,RFBU,,False,Not Selected,,,,US,USD,H,-87397.0,,,,2019,8,20
3848,60,RFBU,,False,Not Selected,,,,US,USD,H,-28359.8,,,,2019,9,18
3849,60,RFBU,,False,Not Selected,,,,US,USD,H,-35936.0,,,,2019,8,10
3850,60,RFBU,,False,Not Selected,,,,US,USD,H,-1849.26,,,,2019,10,24
3851,60,RFBU,,False,Not Selected,,,,US,USD,H,-23307.59,,,,2019,10,12
3852,60,RFBU,,False,Not Selected,,,,US,USD,H,-22097.09,,,,2019,8,14
3853,60,RFBU,,False,Not Selected,,,,US,USD,H,-80792.15,,,,2019,12,20
3854,60,RFBU,,False,Not Selected,,,,US,USD,H,-6259.0,,,,2021,4,20
3855,60,RFBU,,False,Not Selected,,,,US,USD,H,-7541.0,,,,2021,1,8
3856,60,RFBU,,False,Not Selected,,,,US,USD,H,-12528.41,,,,2021,6,22
3857,60,RFBU,,False,Not Selected,,,,US,USD,H,-16844.05,,,,2021,1,14
3858,60,RFBU,,False,Not Selected,,,,US,USD,H,-18236.67,,,,2021,7,20
3859,60,RFBU,,False,Not Selected,,,,US,USD,H,-78633.95,,,,2021,6,17
3860,60,RFBU,,False,Not Selected,,,,US,USD,H,-76972.29,,,,2021,3,17
3861,60,RFBU,,False,Not Selected,,,,US,USD,H,-23663.65,,,,2019,12,10
3862,60,RFBU,,False,Not Selected,,,,US,USD,H,-38466.31,,,,2019,10,10
3863,60,RFBU,,False,Not Selected,,,,US,USD,S,280590.0,,,,2019,9,32
3864,60,RFBU,,False,Not Selected,,,,US,USD,H,-54357.53,,,,2019,10,18
3865,60,RFBU,,False,Not Selected,,,,US,USD,H,-14413.34,,,,2019,8,2
3866,60,RFBU,,False,Not Selected,,,,US,USD,H,-83675.5,,,,2019,11,24
3867,60,RFBU,,False,Not Selected,,,,US,USD,H,-86308.0,,,,2019,10,14
3868,60,RFBU,,False,Not Selected,,,,US,USD,H,-35114.27,,,,2019,9,20
3869,60,RFBU,,False,Not Selected,,,,US,USD,S,67687.58,,,,2019,12,26
3870,60,RFBU,,False,Not Selected,,,,US,USD,S,709583.0,,,,2020,8,20
3871,60,RFBU,,False,Not Selected,,,,US,USD,H,-4991.68,,,,2020,7,16
3872,60,RFBU,,False,Not Selected,,,,US,USD,H,-103447.0,,,,2021,1,16
3873,60,RFBU,,False,Not Selected,,,,US,USD,H,-129531.9,,,,2021,5,16
3874,60,RFBU,,False,Not Selected,,,,US,USD,H,-11500.91,,,,2021,7,2
3875,60,RFBU,,False,Not Selected,,,,US,USD,H,-178461.29,,,,2021,2,12
3876,60,RFBU,,False,Not Selected,,,,US,USD,H,-6355.88,,,,2021,1,22
3877,60,RFBU,,False,Not Selected,,,,US,USD,H,-105434.68,,,,2021,4,16
3878,60,RFBU,,False,Not Selected,,,,US,USD,H,-18385.0,,,,2021,6,14
3879,60,RFBU,,False,Not Selected,,,,US,USD,S,131914.6,,,,2021,5,2
3880,60,RFBU,,False,Not Selected,,,,US,USD,H,-29466.92,,,,2021,2,24
3881,60,RFBU,,False,Not Selected,,,,US,USD,H,-187523.0,,,,2021,7,18
3882,60,RFBU,,False,Not Selected,,,,US,USD,H,-79247.0,,,,2021,1,19
3883,60,RFBU,,False,Not Selected,,,,US,USD,H,-4989.0,,,,2020,10,10
3884,60,RFBU,,False,Not Selected,,,,US,USD,H,-4900.74,,,,2020,6,10
3885,60,RFBU,,False,Not Selected,,,,US,USD,S,1185194.0,,,,2020,11,1
3886,60,RFBU,,False,Not Selected,,,,US,USD,H,-9936.0,,,,2020,9,16
3887,60,RFBU,,False,Not Selected,,,,US,USD,H,-6720.0,,,,2020,8,16
3888,60,RFBU,,False,Not Selected,,,,US,USD,S,14224.9,,,,2020,5,14
3889,60,RFBU,,False,Not Selected,,,,US,USD,H,-125692.0,,,,2020,6,14
3890,60,RFBU,,False,Not Selected,,,,US,USD,H,-19920.25,,,,2020,4,10
3891,60,RFBU,,False,Not Selected,,,,US,USD,H,-6246.03,,,,2020,11,22
3892,60,RFBU,,False,Not Selected,,,,US,USD,H,-6828.96,,,,2020,5,12
3893,60,RFBU,,False,Not Selected,,,,US,USD,H,-17089.0,,,,2020,5,20
3894,60,RFBU,,False,Not Selected,,,,US,USD,H,-416010.68,,,,2020,4,8
3895,60,RFBU,,False,Not Selected,,,,US,USD,H,-2572.0,,,,2020,10,8
3896,60,RFBU,,False,Selected,2020-03-31,2020-03-27,2020.0,US,USD,S,177096.0,,,,2020,3,8
3897,60,RFBU,,False,Not Selected,,,,US,USD,H,-7027.59,,,,2020,7,18
3898,60,RFBU,,False,Not Selected,,,,US,USD,H,-78661.1,,,,2020,3,14
3899,60,RFBU,,False,Not Selected,,,,US,USD,H,-82182.87,,,,2020,1,18
3900,60,RFBU,,False,Not Selected,,,,US,USD,H,-4774.0,,,,2020,11,10
3901,60,RFBU,,False,Not Selected,,,,US,USD,H,-7069.0,,,,2020,6,12
3902,60,RFBU,,False,Not Selected,,,,US,USD,H,-186035.0,,,,2020,1,10
3903,60,RFBU,,False,Not Selected,,,,US,USD,H,-17714.0,,,,2020,10,16
3904,60,RFBU,,False,Not Selected,,,,US,USD,H,-3308.66,,,,2020,7,12
3905,60,RFBU,,False,Not Selected,,,,US,USD,H,-79426.62,,,,2020,6,16
3906,60,RFBU,,False,Not Selected,,,,US,USD,S,52738.07,,,,2020,12,1
3907,60,RFBU,,False,Not Selected,,,,US,USD,S,16200.53,,,,2020,3,2
3908,60,RFBU,,False,Not Selected,,,,US,USD,H,-155040.13,,,,2020,7,1
3909,60,RFBU,,False,Not Selected,,,,US,USD,S,169802.0,,,,2020,12,1
3910,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,H,-152852.01,,,,2020,3,2
3911,60,RFAD,,False,Selected,2020-02-10,2020-02-14,2020.0,US,USD,S,45764.6,,,,2020,2,2
3912,60,RFAD,,False,Selected,2019-09-02,2019-09-13,2019.0,US,USD,S,859098.0,,,,2019,9,2
3913,60,RFBU,,False,Not Selected,,,,US,USD,S,918.03,,,,2020,12,2
3914,60,RFBU,,False,Not Selected,,,,US,USD,S,53991.29,,,,2020,12,2
3915,60,RFBU,,False,Not Selected,,,,US,USD,S,255072.11,,,,2020,4,1
3916,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,S,2259347.0,,,,2020,5,4
3917,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,H,-2231561.0,,,,2020,4,4
3918,60,RFBU,,False,Not Selected,,,,US,USD,H,-177855.43,,,,2019,8,4
3919,60,RFBU,,False,Not Selected,,,,US,USD,S,87608.47,,,,2019,8,3
3920,60,RFBU,,False,Not Selected,,,,US,USD,S,61792.04,,,,2020,12,1
3921,60,RFBU,,False,Not Selected,,,,US,USD,S,12449.93,,,,2020,12,1
3922,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,H,-1097811.0,,,,2020,4,6
3923,60,RFAD,,False,Selected,2020-02-10,2020-02-14,2020.0,US,USD,H,-45690.2,,,,2020,1,2
3924,60,RFBU,,False,Not Selected,,,,US,USD,S,235379.0,,,,2020,12,1
3925,60,RFBU,,False,Not Selected,,,,US,USD,S,70934.48,,,,2020,12,1
3926,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,H,-5069620.0,,,,2020,3,4
3927,60,RFAD,,False,Selected,2020-02-10,2020-02-14,2020.0,US,USD,S,514198.07,,,,2020,2,2
3928,60,RFAD,,False,Selected,2020-02-10,2020-02-14,2020.0,US,USD,S,70900.9,,,,2020,2,4
3929,60,RFAD,,False,Selected,2019-09-02,2019-09-13,2019.0,US,USD,H,-403425.53,,,,2019,8,8
3930,60,RFBU,,False,Not Selected,,,,US,USD,S,149064.73,,,,2019,9,1
3931,60,RFAD,,False,Selected,2019-09-01,2019-09-13,2019.0,US,USD,H,-153139.28,,,,2019,8,2
3932,60,RFAD,,False,Selected,2019-09-02,2019-09-13,2019.0,US,USD,H,-1466494.0,,,,2019,8,2
3933,60,RFBU,,False,Not Selected,,,,US,USD,S,43884.14,,,,2020,12,1
3934,60,RFBU,,False,Not Selected,,,,US,USD,S,16240.0,,,,2020,12,1
3935,60,RFBU,,False,Not Selected,,,,US,USD,S,152239.0,,,,2020,12,2
3936,60,RFBU,,False,Not Selected,,,,US,USD,S,3039.0,,,,2020,12,1
3937,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,S,390515.57,,,,2020,4,8
3938,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,H,-496118.0,,,,2020,3,6
3939,60,RFBU,,False,Not Selected,,,,US,USD,S,61745.15,,,,2020,12,1
3940,60,RFBU,,False,Not Selected,,,,US,USD,H,-138940.04,,,,2019,8,6
3941,60,RFBU,,False,Not Selected,,,,US,USD,S,183328.34,,,,2019,8,2
3942,60,RFAD,,False,Selected,2019-09-02,2019-09-13,2019.0,US,USD,S,420452.74,,,,2019,9,8
3943,60,RFBU,,False,Not Selected,,,,US,USD,S,34932.0,,,,2019,8,2
3944,60,RFAD,,False,Selected,2019-09-02,2019-09-13,2019.0,US,USD,H,-893162.07,,,,2019,8,2
3945,60,RFAD,,False,Selected,2019-09-01,2019-09-13,2019.0,US,USD,S,157165.42,,,,2019,9,2
3946,40,RFBU,,False,Not Selected,,,,US,USD,S,124640.89,,,,2019,11,2
3947,60,RFBU,,False,Not Selected,,,,US,USD,H,-51259.65,,,,2019,9,1
3948,60,RFAD,,False,Selected,2019-09-02,2019-09-13,2019.0,US,USD,S,1561140.0,,,,2019,9,2
3949,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,H,-549777.67,,,,2020,4,8
3950,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,H,-407235.67,,,,2020,3,8
3951,60,RFBU,,False,Not Selected,,,,US,USD,S,70846.92,,,,2020,12,1
3952,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,S,4712392.4,,,,2020,4,4
3953,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,S,1121705.0,,,,2020,5,6
3954,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,S,511229.0,,,,2020,4,6
3955,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,H,-206059.0,,,,2020,4,2
3956,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,S,530907.76,,,,2020,5,8
3957,60,RFAD,,False,Selected,2020-02-10,2020-02-14,2020.0,US,USD,H,-69388.0,,,,2020,1,4
3958,60,RFBU,,False,Not Selected,,,,US,USD,H,-15274.89,,,,2020,5,1
3959,60,RFBU,,False,Not Selected,,,,US,USD,S,85058.77,,,,2020,12,1
3960,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,S,202069.78,,,,2020,5,2
3961,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,S,154505.79,,,,2020,4,2
3962,60,RFAD,,False,Selected,2020-02-10,2020-02-14,2020.0,US,USD,H,-480402.0,,,,2020,1,2
3963,60,RFBU,,False,Not Selected,,,,US,USD,H,-929392.74,,,,2021,2,117
3964,60,RFBU,,False,Not Selected,,,,US,USD,H,-1808473.2,,,,2021,6,146
3965,60,RFBU,,False,Not Selected,,,,US,USD,H,-1520453.0,,,,2021,7,140
3966,60,RFBU,,False,Not Selected,,,,US,USD,H,-1228521.07,,,,2020,10,115
3967,60,RFBU,,False,Not Selected,,,,US,USD,H,-1497781.0,,,,2020,11,135
3968,60,RFBU,,False,Not Selected,,,,US,USD,H,-2006803.0,,,,2020,12,151
3969,60,RFBU,,False,Not Selected,,,,US,USD,H,-1388441.8,,,,2020,4,161
3970,60,RFBU,,False,Not Selected,,,,US,USD,H,-1494715.58,,,,2019,9,172
3971,60,RFBU,,False,Not Selected,,,,US,USD,H,-1415021.0,,,,2021,5,128
3972,60,RFBU,,False,Not Selected,,,,US,USD,H,-1438931.0,,,,2021,4,128
3973,60,RFBU,,False,Not Selected,,,,US,USD,H,-2366096.45,,,,2021,1,170
3974,60,RFBU,,False,Not Selected,,,,US,USD,H,-1156047.11,,,,2020,8,135
3975,60,RFBU,,False,Not Selected,,,,US,USD,H,-1977727.0,,,,2020,1,186
3976,60,RFBU,,False,Not Selected,,,,US,USD,H,-1796984.43,,,,2019,12,173
3977,60,RFBU,,False,Not Selected,,,,US,USD,H,-1072023.72,,,,2020,7,127
3978,60,RFBU,,False,Not Selected,,,,US,USD,H,-1546378.0,,,,2020,2,156
3979,60,RFBU,,False,Not Selected,,,,US,USD,H,-1141115.32,,,,2020,9,130
3980,60,RFBU,,False,Not Selected,,,,US,USD,H,-1400244.0,,,,2020,5,140
3981,60,RFBU,,False,Not Selected,,,,US,USD,H,-1544855.52,,,,2019,8,195
3982,60,RFBU,,False,Not Selected,,,,US,USD,H,-1265993.03,,,,2019,10,167
3983,60,RFBU,,False,Not Selected,,,,US,USD,H,-1731780.15,,,,2019,11,164
3984,60,RFBU,,False,Not Selected,,,,US,USD,H,-1546495.0,,,,2021,3,135
3985,60,RFBU,,False,Not Selected,,,,US,USD,H,-1461096.0,,,,2020,3,162
3986,60,RFBU,,False,Not Selected,,,,US,USD,H,-1018730.39,,,,2020,6,130
3987,60,RFBU,,False,Not Selected,,,,US,USD,H,-15664.39,,,,2021,3,4
3988,60,RFBU,,False,Not Selected,,,,US,USD,S,2362.0,,,,2021,6,18
3989,60,RFBU,,False,Not Selected,,,,US,USD,H,-30690.0,,,,2021,6,4
3990,60,RFBU,,False,Not Selected,,,,US,USD,H,-4944.0,,,,2021,6,4
3991,60,RFBU,,False,Not Selected,,,,US,USD,H,-4628.39,,,,2021,4,3
3992,60,RFBU,,False,Not Selected,,,,US,USD,H,-4799.17,,,,2021,6,3
3993,60,RFBU,,False,Not Selected,,,,US,USD,S,30345.0,,,,2021,6,28
3994,60,RFBU,,False,Not Selected,,,,US,USD,H,-9200.84,,,,2021,2,4
3995,60,RFBU,,False,Not Selected,,,,US,USD,H,-4516.0,,,,2021,6,3
3996,60,RFBU,,False,Not Selected,,,,US,USD,S,3141.0,,,,2021,3,6
3997,60,RFBU,,False,Not Selected,,,,US,USD,S,2211.21,,,,2021,6,18
3998,60,RFBU,,False,Not Selected,,,,US,USD,H,-10833.0,,,,2021,1,20
3999,60,RFBU,,False,Not Selected,,,,US,USD,H,-10874.0,,,,2021,4,32
4000,60,RFBU,,False,Not Selected,,,,US,USD,H,-11115.0,,,,2021,6,18
4001,60,RFBU,,False,Not Selected,,,,US,USD,H,-40087.0,,,,2021,7,6
4002,60,RFBU,,False,Not Selected,,,,US,USD,H,-8521.0,,,,2021,5,2
4003,60,RFBU,,False,Not Selected,,,,US,USD,S,802.0,,,,2021,3,8
4004,60,RFBU,,False,Not Selected,,,,US,USD,H,-7662.0,,,,2021,6,14
4005,60,RFBU,,False,Not Selected,,,,US,USD,H,-339.0,,,,2021,4,14
4006,60,RFBU,,False,Not Selected,,,,US,USD,H,-48705.0,,,,2021,6,1
4007,60,RFBU,,False,Not Selected,,,,US,USD,S,12887.0,,,,2021,3,2
4008,60,RFBU,,False,Not Selected,,,,US,USD,H,-3032.46,,,,2021,2,6
4009,60,RFBU,,False,Not Selected,,,,US,USD,S,10966.52,,,,2021,6,32
4010,60,RFBU,,False,Not Selected,,,,US,USD,S,18222.0,,,,2021,6,12
4011,60,RFBU,,False,Not Selected,,,,US,USD,H,-2332.28,,,,2021,6,18
4012,60,RFBU,,False,Not Selected,,,,US,USD,H,-46612.0,,,,2021,2,10
4013,60,RFBU,,False,Not Selected,,,,US,USD,H,-13431.38,,,,2021,6,2
4014,60,RFBU,,False,Not Selected,,,,US,USD,H,-4762.83,,,,2021,6,3
4015,60,RFBU,,False,Not Selected,,,,US,USD,H,-1227.37,,,,2021,6,22
4016,60,RFBU,,False,Not Selected,,,,US,USD,H,-232074.99,,,,2021,6,2
4017,60,RFBU,,False,Not Selected,,,,US,USD,S,2293.0,,,,2021,6,8
4018,60,RFBU,,False,Not Selected,,,,US,USD,H,-7855.64,,,,2021,2,2
4019,60,RFBU,,False,Not Selected,,,,US,USD,S,7628.8,,,,2021,6,14
4020,60,RFBU,,False,Not Selected,,,,US,USD,S,780.45,,,,2021,6,8
4021,60,RFBU,,False,Not Selected,,,,US,USD,H,-50721.0,,,,2021,5,1
4022,60,RFBU,,False,Not Selected,,,,US,USD,H,-7948.78,,,,2021,6,2
4023,60,RFBU,,False,Not Selected,,,,US,USD,S,3052.0,,,,2021,6,30
4024,60,RFBU,,False,Not Selected,,,,US,USD,S,30930.0,,,,2021,6,28
4025,60,RFBU,,False,Not Selected,,,,US,USD,S,1274.15,,,,2021,6,12
4026,60,RFBU,,False,Not Selected,,,,US,USD,S,18566.03,,,,2021,3,12
4027,60,RFBU,,False,Not Selected,,,,US,USD,H,-800.54,,,,2021,6,8
4028,60,RFBU,,False,Not Selected,,,,US,USD,H,-14150.0,,,,2021,2,2
4029,60,RFBU,,False,Not Selected,,,,US,USD,H,-10783.0,,,,2021,6,20
4030,60,RFBU,,False,Not Selected,,,,US,USD,H,-40264.0,,,,2021,2,5
4031,60,RFBU,,False,Not Selected,,,,US,USD,S,9622.99,,,,2021,6,6
4032,60,RFBU,,False,Not Selected,,,,US,USD,S,317.37,,,,2021,3,4
4033,60,RFBU,,False,Not Selected,,,,US,USD,S,328.0,,,,2021,3,24
4034,60,RFBU,,False,Not Selected,,,,US,USD,S,2321.64,,,,2021,6,18
4035,60,RFBU,,False,Not Selected,,,,US,USD,H,-328.61,,,,2021,6,4
4036,60,RFBU,,False,Not Selected,,,,US,USD,S,7552.0,,,,2021,6,22
4037,60,RFBU,,False,Not Selected,,,,US,USD,H,-2393.63,,,,2021,3,8
4038,60,RFBU,,False,Not Selected,,,,US,USD,H,-166645.17,,,,2021,7,2
4039,60,RFBU,,False,Not Selected,,,,US,USD,H,-1003.31,,,,2021,1,5
4040,60,RFBU,,False,Not Selected,,,,US,USD,S,1218.0,,,,2021,6,22
4041,60,RFBU,,False,Not Selected,,,,US,USD,S,4088.36,,,,2021,6,16
4042,60,RFBU,,False,Not Selected,,,,US,USD,S,5015.0,,,,2021,6,4
4043,60,RFBU,,False,Not Selected,,,,US,USD,S,2933.78,,,,2021,6,6
4044,60,RFBU,,False,Not Selected,,,,US,USD,S,945.32,,,,2021,6,24
4045,60,RFBU,,False,Not Selected,,,,US,USD,H,-46733.0,,,,2021,5,16
4046,60,RFBU,,False,Not Selected,,,,US,USD,S,11324.03,,,,2021,6,20
4047,60,RFBU,,False,Not Selected,,,,US,USD,H,-4795.0,,,,2021,1,3
4048,60,RFBU,,False,Not Selected,,,,US,USD,S,343.76,,,,2021,6,14
4049,60,RFBU,,False,Not Selected,,,,US,USD,H,-8038.42,,,,2021,1,6
4050,60,RFBU,,False,Not Selected,,,,US,USD,S,1278.0,,,,2021,6,2
4051,60,RFBU,,False,Not Selected,,,,US,USD,H,-8502.64,,,,2021,3,30
4052,60,RFBU,,False,Not Selected,,,,US,USD,H,-18738.31,,,,2021,7,10
4053,60,RFBU,,False,Not Selected,,,,US,USD,H,-240766.68,,,,2021,6,6
4054,60,RFBU,,False,Not Selected,,,,US,USD,H,-109574.7,,,,2021,3,28
4055,60,RFBU,,False,Not Selected,,,,US,USD,H,-1045.14,,,,2021,4,5
4056,60,RFBU,,False,Not Selected,,,,US,USD,H,-4944.53,,,,2021,6,4
4057,60,RFBU,,False,Not Selected,,,,US,USD,S,14983.92,,,,2021,6,2
4058,60,RFBU,,False,Not Selected,,,,US,USD,S,1270.0,,,,2021,6,16
4059,60,RFBU,,False,Not Selected,,,,US,USD,H,-1278.42,,,,2021,6,22
4060,60,RFBU,,False,Not Selected,,,,US,USD,H,-3076.0,,,,2021,6,6
4061,60,RFBU,,False,Not Selected,,,,US,USD,H,-139127.87,,,,2021,3,10
4062,60,RFBU,,False,Not Selected,,,,US,USD,H,-49641.92,,,,2021,3,12
4063,60,RFBU,,False,Not Selected,,,,US,USD,H,-1357.0,,,,2021,4,8
4064,60,RFBU,,False,Not Selected,,,,US,USD,S,230439.24,,,,2021,6,2
4065,60,RFBU,,False,Not Selected,,,,US,USD,H,-335.93,,,,2021,6,4
4066,60,RFBU,,False,Not Selected,,,,US,USD,H,-7614.87,,,,2021,1,14
4067,60,RFBU,,False,Not Selected,,,,US,USD,S,1338.0,,,,2021,3,16
4068,60,RFBU,,False,Not Selected,,,,US,USD,H,-9435.0,,,,2021,6,4
4069,60,RFBU,,False,Not Selected,,,,US,USD,H,-7910.5,,,,2021,4,6
4070,60,RFBU,,False,Not Selected,,,,US,USD,S,232032.08,,,,2021,6,2
4071,60,RFBU,,False,Not Selected,,,,US,USD,S,1458.0,,,,2021,6,8
4072,60,RFBU,,False,Not Selected,,,,US,USD,H,-16902.3,,,,2021,4,20
4073,60,RFBU,,False,Not Selected,,,,US,USD,S,3096.0,,,,2021,6,6
4074,60,RFBU,,False,Not Selected,,,,US,USD,S,141096.27,,,,2021,6,10
4075,60,RFBU,,False,Not Selected,,,,US,USD,S,8122.33,,,,2021,6,14
4076,60,RFBU,,False,Not Selected,,,,US,USD,S,11178.17,,,,2021,3,20
4077,60,RFBU,,False,Not Selected,,,,US,USD,H,-7842.68,,,,2021,6,6
4078,60,RFBU,,False,Not Selected,,,,US,USD,H,-17696.34,,,,2021,1,12
4079,60,RFBU,,False,Not Selected,,,,US,USD,S,775.99,,,,2021,6,8
4080,60,RFBU,,False,Not Selected,,,,US,USD,H,-8094.19,,,,2021,6,6
4081,60,RFBU,,False,Not Selected,,,,US,USD,H,-8203.13,,,,2021,2,14
4082,60,RFBU,,False,Not Selected,,,,US,USD,S,1287.48,,,,2021,6,2
4083,60,RFBU,,False,Not Selected,,,,US,USD,S,23646.5,,,,2021,6,14
4084,60,RFBU,,False,Not Selected,,,,US,USD,H,-14124.62,,,,2021,6,2
4085,60,RFBU,,False,Not Selected,,,,US,USD,H,-778.0,,,,2021,1,8
4086,60,RFBU,,False,Not Selected,,,,US,USD,H,-4945.02,,,,2021,4,4
4087,60,RFBU,,False,Not Selected,,,,US,USD,H,-3046.0,,,,2021,1,6
4088,60,RFBU,,False,Not Selected,,,,US,USD,H,-4475.47,,,,2021,5,3
4089,60,RFBU,,False,Not Selected,,,,US,USD,S,336.75,,,,2021,6,24
4090,60,RFBU,,False,Not Selected,,,,US,USD,S,17607.48,,,,2021,6,20
4091,60,RFBU,,False,Not Selected,,,,US,USD,H,-9447.0,,,,2021,6,4
4092,60,RFBU,,False,Not Selected,,,,US,USD,S,32668.0,,,,2021,6,20
4093,60,RFBU,,False,Not Selected,,,,US,USD,H,-4918.0,,,,2021,5,4
4094,60,RFBU,,False,Not Selected,,,,US,USD,H,-64038.7,,,,2021,6,16
4095,60,RFBU,,False,Not Selected,,,,US,USD,H,-3813.0,,,,2021,6,4
4096,60,RFBU,,False,Not Selected,,,,US,USD,S,3143.52,,,,2021,3,6
4097,60,RFBU,,False,Not Selected,,,,US,USD,H,-3577.0,,,,2021,3,22
4098,60,RFBU,,False,Not Selected,,,,US,USD,S,47377.0,,,,2021,6,16
4099,60,RFBU,,False,Not Selected,,,,US,USD,S,5073.0,,,,2021,3,4
4100,60,RFBU,,False,Not Selected,,,,US,USD,H,-7569.0,,,,2021,6,14
4101,60,RFBU,,False,Not Selected,,,,US,USD,H,-8135.07,,,,2021,6,14
4102,60,RFBU,,False,Not Selected,,,,US,USD,H,-1374.0,,,,2021,7,12
4103,60,RFBU,,False,Not Selected,,,,US,USD,S,8101.94,,,,2021,6,14
4104,60,RFBU,,False,Not Selected,,,,US,USD,S,17995.33,,,,2021,6,20
4105,60,RFBU,,False,Not Selected,,,,US,USD,S,178265.98,,,,2021,6,2
4106,60,RFBU,,False,Not Selected,,,,US,USD,S,1256.68,,,,2021,3,16
4107,60,RFBU,,False,Not Selected,,,,US,USD,S,230907.0,,,,2021,6,2
4108,60,RFBU,,False,Not Selected,,,,US,USD,H,-29736.82,,,,2021,5,28
4109,60,RFBU,,False,Not Selected,,,,US,USD,H,-1004.08,,,,2021,2,5
4110,60,RFBU,,False,Not Selected,,,,US,USD,H,-7962.48,,,,2021,6,14
4111,60,RFBU,,False,Not Selected,,,,US,USD,H,-16510.87,,,,2021,5,18
4112,60,RFBU,,False,Not Selected,,,,US,USD,S,47502.49,,,,2021,6,10
4113,60,RFBU,,False,Not Selected,,,,US,USD,H,-1404.19,,,,2021,5,8
4114,60,RFBU,,False,Not Selected,,,,US,USD,H,-194551.0,,,,2021,5,2
4115,60,RFBU,,False,Not Selected,,,,US,USD,S,50440.0,,,,2021,6,10
4116,60,RFBU,,False,Not Selected,,,,US,USD,S,43731.85,,,,2021,2,6
4117,60,RFBU,,False,Not Selected,,,,US,USD,S,2227.66,,,,2021,3,18
4118,60,RFBU,,False,Not Selected,,,,US,USD,H,-317.0,,,,2021,2,24
4119,60,RFBU,,False,Not Selected,,,,US,USD,H,-2347.8,,,,2021,2,18
4120,60,RFBU,,False,Not Selected,,,,US,USD,S,47728.0,,,,2021,3,10
4121,60,RFBU,,False,Not Selected,,,,US,USD,S,7511.98,,,,2021,3,14
4122,60,RFBU,,False,Not Selected,,,,US,USD,H,-1029.0,,,,2021,6,5
4123,60,RFBU,,False,Not Selected,,,,US,USD,S,1279.0,,,,2021,6,24
4124,60,RFBU,,False,Not Selected,,,,US,USD,S,330.0,,,,2021,6,4
4125,60,RFBU,,False,Not Selected,,,,US,USD,S,5191.57,,,,2021,6,4
4126,60,RFBU,,False,Not Selected,,,,US,USD,H,-9711.35,,,,2021,4,4
4127,60,RFBU,,False,Not Selected,,,,US,USD,S,1349.0,,,,2021,6,16
4128,60,RFBU,,False,Not Selected,,,,US,USD,H,-993.48,,,,2021,3,24
4129,60,RFBU,,False,Not Selected,,,,US,USD,S,49458.0,,,,2021,3,10
4130,60,RFBU,,False,Not Selected,,,,US,USD,H,-50909.0,,,,2021,6,1
4131,60,RFBU,,False,Not Selected,,,,US,USD,S,1341.34,,,,2021,6,16
4132,60,RFBU,,False,Not Selected,,,,US,USD,H,-1198.0,,,,2021,5,12
4133,60,RFBU,,False,Not Selected,,,,US,USD,S,51867.39,,,,2021,6,12
4134,60,RFBU,,False,Not Selected,,,,US,USD,H,-18030.02,,,,2021,2,12
4135,60,RFBU,,False,Not Selected,,,,US,USD,S,51470.2,,,,2021,6,32
4136,60,RFBU,,False,Not Selected,,,,US,USD,S,18112.54,,,,2021,6,12
4137,60,RFBU,,False,Not Selected,,,,US,USD,H,-959026.0,,,,2021,6,2
4138,60,RFBU,,False,Not Selected,,,,US,USD,H,-319.56,,,,2021,5,14
